system:index,area_m2,.geo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335042,3488.089783,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40046184724939,12.891812473927665],[77.40046184724939,12.891273484757194],[77.40100083641987,12.891273484757194],[77.40100083641987,12.89154297934243],[77.40073134183463,12.89154297934243],[77.40073134183463,12.891812473927665],[77.40046184724939,12.891812473927665]]],[[[77.40019235266415,12.891812473927665],[77.40046184724939,12.891812473927665],[77.40046184724939,12.892081968512901],[77.40019235266415,12.892081968512901],[77.40019235266415,12.891812473927665]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335125,1743.890625,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,12.914180524502243],[77.40046184724939,12.914180524502243],[77.40046184724939,12.914450019087479],[77.39992285807892,12.914450019087479],[77.39992285807892,12.914180524502243]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335127,1743.886963,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,12.914719513672713],[77.40046184724939,12.914719513672713],[77.40046184724939,12.91498900825795],[77.39992285807892,12.91498900825795],[77.39992285807892,12.914719513672713]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335138,2615.802979,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40046184724939,12.917144964939837],[77.40073134183463,12.917144964939837],[77.40073134183463,12.917683954110307],[77.40046184724939,12.917683954110307],[77.40046184724939,12.917144964939837]]],[[[77.40019235266415,12.917683954110307],[77.40046184724939,12.917683954110307],[77.40046184724939,12.917953448695544],[77.40019235266415,12.917953448695544],[77.40019235266415,12.917683954110307]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335322,4358.82843,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40019235266416,12.967540452378941],[77.40019235266416,12.966462474037998],[77.40046184724939,12.966462474037998],[77.40046184724939,12.96700146320847],[77.40073134183463,12.96700146320847],[77.40073134183463,12.967270957793707],[77.40046184724939,12.967270957793707],[77.40046184724939,12.967540452378941],[77.40019235266416,12.967540452378941]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335529,2614.721558,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40046184724939,13.022786842352291],[77.40073134183463,13.022786842352291],[77.40073134183463,13.023056336937527],[77.40046184724939,13.023056336937527],[77.40046184724939,13.022786842352291]]],[[[77.39992285807892,13.023056336937527],[77.40046184724939,13.023056336937527],[77.40046184724939,13.023325831522763],[77.39992285807892,13.023325831522763],[77.39992285807892,13.023056336937527]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335649,1742.925964,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40019235266415,13.05539568716583],[77.40046184724939,13.05539568716583],[77.40046184724939,13.055665181751067],[77.40019235266415,13.055665181751067],[77.40019235266415,13.05539568716583]]],[[[77.39992285807892,13.055126192580595],[77.40019235266415,13.055126192580595],[77.40019235266415,13.05539568716583],[77.39992285807892,13.05539568716583],[77.39992285807892,13.055126192580595]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335666,1742.89447,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40019235266416,13.059707600529604],[77.40046184724939,13.059707600529604],[77.40046184724939,13.060246589700077],[77.40019235266416,13.060246589700077],[77.40019235266416,13.059707600529604]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335764,3485.425293,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,13.086118069882719],[77.40046184724939,13.086118069882719],[77.40046184724939,13.08665705905319],[77.39992285807892,13.08665705905319],[77.39992285807892,13.086118069882719]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335772,1742.697815,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40019235266416,13.088274026564605],[77.40046184724939,13.088274026564605],[77.40046184724939,13.088813015735077],[77.40019235266416,13.088813015735077],[77.40019235266416,13.088274026564605]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335859,2613.805481,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40019235266416,13.11145056089489],[77.40046184724939,13.11145056089489],[77.40046184724939,13.112259044650596],[77.40019235266416,13.112259044650596],[77.40019235266416,13.11145056089489]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336148,2612.99469,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,13.19014297978376],[77.39992285807892,13.189873485198524],[77.40019235266416,13.189873485198524],[77.40019235266416,13.189603990613287],[77.40046184724939,13.189603990613287],[77.40046184724939,13.19014297978376],[77.39992285807892,13.19014297978376]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335005,6104.407288,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40046184724939,12.881571679688703],[77.40073134183463,12.881571679688703],[77.40073134183463,12.881841174273939],[77.40046184724939,12.881841174273939],[77.40046184724939,12.881571679688703]]],[[[77.40046184724939,12.881571679688703],[77.39992285807892,12.881571679688703],[77.39992285807892,12.880224206762524],[77.40019235266415,12.880224206762524],[77.40019235266415,12.881302185103467],[77.40046184724939,12.881302185103467],[77.40046184724939,12.881571679688703]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335208,1743.740234,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40019235266416,12.936279080491582],[77.40073134183463,12.936279080491582],[77.40073134183463,12.936548575076818],[77.40019235266416,12.936548575076818],[77.40019235266416,12.936279080491582]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335251,4359.159546,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40046184724939,12.94813684224196],[77.40046184724939,12.947328358486253],[77.40127033100511,12.947328358486253],[77.40127033100511,12.947597853071489],[77.40073134183463,12.947597853071489],[77.40073134183463,12.94813684224196],[77.40046184724939,12.94813684224196]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335339,2615.249084,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,12.97158287115748],[77.40073134183463,12.97158287115748],[77.40073134183463,12.971852365742716],[77.39992285807892,12.971852365742716],[77.39992285807892,12.97158287115748]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335362,2615.187378,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40046184724939,12.97805074120314],[77.40046184724939,12.977781246617905],[77.40019235266416,12.977781246617905],[77.40019235266416,12.977511752032669],[77.40073134183463,12.977511752032669],[77.40073134183463,12.97805074120314],[77.40046184724939,12.97805074120314]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335436,5229.967529,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40073134183463,12.99691536216965],[77.40100083641987,12.99691536216965],[77.40100083641987,12.997184856754885],[77.40073134183463,12.997184856754885],[77.40073134183463,12.99691536216965]]],[[[77.40073134183463,12.997184856754885],[77.40073134183463,12.997993340510593],[77.39992285807892,12.997993340510593],[77.39992285807892,12.997723845925357],[77.40046184724939,12.997723845925357],[77.40046184724939,12.997184856754885],[77.40073134183463,12.997184856754885]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336143,4355.02417,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40046184724939,13.187987023101872],[77.40100083641987,13.187987023101872],[77.40100083641987,13.188256517687108],[77.40073134183463,13.188256517687108],[77.40073134183463,13.188526012272343],[77.40046184724939,13.188526012272343],[77.40046184724939,13.187987023101872]]],[[[77.40019235266415,13.1874480339314],[77.40046184724939,13.1874480339314],[77.40046184724939,13.187987023101872],[77.40019235266415,13.187987023101872],[77.40019235266415,13.1874480339314]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336164,11322.81482,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,13.194185398562297],[77.39992285807892,13.192837925636118],[77.40046184724939,13.192837925636118],[77.40046184724939,13.193107420221354],[77.40100083641987,13.193107420221354],[77.40100083641987,13.19337691480659],[77.40046184724939,13.19337691480659],[77.40046184724939,13.19391590397706],[77.40073134183463,13.19391590397706],[77.40073134183463,13.194185398562297],[77.39992285807892,13.194185398562297]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336170,8709.794861,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.39992285807892,13.195802366073712],[77.39992285807892,13.19526337690324],[77.40046184724939,13.19526337690324],[77.40046184724939,13.19472438773277],[77.40100083641987,13.19472438773277],[77.40100083641987,13.19526337690324],[77.40073134183463,13.19526337690324],[77.40073134183463,13.195802366073712],[77.39992285807892,13.195802366073712]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334730,6106.161072,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40073134183463,12.807460668748844],[77.40073134183463,12.807191174163608],[77.40046184724939,12.807191174163608],[77.40046184724939,12.806921679578371],[77.40073134183463,12.806921679578371],[77.40073134183463,12.806652184993135],[77.40127033100511,12.806652184993135],[77.40127033100511,12.806921679578371],[77.40153982559033,12.806921679578371],[77.40153982559033,12.807191174163608],[77.40100083641987,12.807191174163608],[77.40100083641987,12.807460668748844],[77.40073134183463,12.807460668748844]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334758,2616.848511,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.40073134183463,12.815006517135448],[77.40073134183463,12.814737022550212],[77.40046184724939,12.814737022550212],[77.40046184724939,12.814467527964975],[77.40100083641987,12.814467527964975],[77.40100083641987,12.815006517135448],[77.40073134183463,12.815006517135448]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334893,3488.639709,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40100083641987,12.850849296971816],[77.40180932017557,12.850849296971816],[77.40180932017557,12.85111879155705],[77.40100083641987,12.85111879155705],[77.40100083641987,12.850849296971816]]],[[[77.40073134183463,12.85111879155705],[77.40100083641987,12.85111879155705],[77.40100083641987,12.851388286142287],[77.40073134183463,12.851388286142287],[77.40073134183463,12.85111879155705]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334927,2616.386536,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.40073134183463,12.86028160745507],[77.40100083641987,12.86028160745507],[77.40100083641987,12.860551102040306],[77.40073134183463,12.860551102040306],[77.40073134183463,12.86028160745507]]],[[[77.40019235266415,12.860012112869834],[77.40073134183463,12.860012112869834],[77.40073134183463,12.86028160745507],[77.40019235266415,12.86028160745507],[77.40019235266415,12.860012112869834]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
